subjid,session,trialno,texpr,validity,pexpr,stimf,sex,id,onset,dur,corr_resp,subj_resp,accuracy,rt
mm_,1,emo_fac,49,ekl,valid,ekl,ekl99w26.avi,,9,9w,3020.130,4.500,,99,false alarm,0.842,e,0.842
mm_,1,emo_fac,89,ekl,valid,ekl,ekl99w27.avi,,9,9w,3049.953,4.500,,1,false alarm,0.736,j,0.736
mm_,1,emo_fac,11,ekl,valid,ekl,ekl99m20.avi,,9,9m,3074.807,4.500,,99,false alarm,1.443,e,1.443
mm_,1,emo_fac,156,ekl,invalid,fre,fre99m05.avi,,9,9m,3100.519,4.500,,99,false alarm,0.652,e,0.652
mm_,1,emo_fac,79,fre,valid,fre,fre99w01.avi,,9,9w,3126.955,4.500,,99,false alarm,0.628,e,0.628
mm_,1,emo_fac,145,fre,valid,fre,fre99m49.avi,,9,9m,3156.073,4.500,,99,false alarm,0.972,e,0.972
mm_,1,emo_fac,132,fre,valid,fre,fre99w08.avi,,9,9w,3181.788,4.500,,1,false alarm,0.887,j,0.887
mm_,1,emo_fac,133,ekl,valid,ekl,ekl99m71.avi,,9,9m,3208.271,4.500,,0,false alarm,0.786,f,0.786
mm_,1,emo_fac,20,fre,valid,fre,fre99m07.avi,,9,9m,3233.632,4.500,,1,false alarm,0.765,j,0.765
mm_,1,emo_fac,150,ekl,valid,ekl,ekl99w27.avi,,9,9w,3264.934,4.500,,1,false alarm,0.941,j,0.941
mm_,1,emo_fac,27,fre,valid,fre,fre99m10.avi,,9,9m,3290.269,4.500,,1,false alarm,0.723,j,0.723
mm_,1,emo_fac,103,fre,valid,fre,fre99m49.avi,,9,9m,3316.807,4.500,,99,false alarm,1.074,e,1.074
mm_,1,emo_fac,39,ekl,valid,ekl,ekl99w08.avi,,9,9w,3343.489,4.500,,0,false alarm,1.238,f,1.238
mm_,1,emo_fac,82,fre,valid,fre,fre99m25.avi,,9,9m,3373.118,4.500,,1,false alarm,1.077,j,1.077
mm_,1,emo_fac,141,ekl,valid,ekl,ekl99m38.avi,,9,9m,3398.021,4.500,,0,false alarm,0.717,f,0.717
mm_,1,emo_fac,159,ekl,valid,ekl,ekl99m71.avi,,9,9m,3423.184,4.500,,0,false alarm,0.921,f,0.921
mm_,1,emo_fac,23,ekl,valid,ekl,ekl99w22.avi,,9,9w,3448.825,4.500,,1,false alarm,1.291,j,1.291
mm_,1,emo_fac,35,fre,invalid,ekl,ekl99m07.avi,,9,9m,3476.775,4.500,,99,false alarm,0.556,e,0.556
mm_,1,emo_fac,123,fre,valid,fre,fre99w27.avi,,9,9w,3504.078,4.500,,0,false alarm,1.129,f,1.129
mm_,1,emo_fac,129,fre,valid,fre,fre99m28.avi,,9,9m,3530.449,4.500,,99,false alarm,0.747,e,0.747
mm_,1,emo_fac,76,fre,invalid,ekl,ekl99m15.avi,,9,9m,3557.118,4.500,,0,false alarm,0.869,f,0.869
mm_,1,emo_fac,30,fre,invalid,ekl,ekl99m36.avi,,9,9m,3583.449,4.500,,1,false alarm,1.045,j,1.045
mm_,1,emo_fac,136,fre,valid,fre,fre99m20.avi,,9,9m,3610.090,4.500,,99,false alarm,0.903,e,0.903
mm_,1,emo_fac,63,ekl,valid,ekl,ekl99m33.avi,,9,9m,3637.198,4.500,,99,false alarm,0.685,e,0.685
mm_,1,emo_fac,75,ekl,valid,ekl,ekl99w08.avi,,9,9w,3663.784,4.500,,0,false alarm,0.628,f,0.628
mm_,1,emo_fac,120,fre,valid,fre,fre99w61.avi,,9,9w,3690.158,4.500,,0,false alarm,0.972,f,0.972
mm_,1,emo_fac,42,fre,valid,fre,fre99m71.avi,,9,9m,3716.719,4.500,,0,false alarm,1.187,f,1.187
mm_,1,emo_fac,3,fre,valid,fre,fre99m15.avi,,9,9m,3743.345,4.500,,99,false alarm,0.674,e,0.674
mm_,1,emo_fac,13,ekl,valid,ekl,ekl99w18.avi,,9,9w,3770.386,4.500,,99,false alarm,1.187,e,1.187
mm_,1,emo_fac,69,ekl,invalid,fre,fre99m47.avi,,9,9m,3796.762,4.500,,99,false alarm,0.874,e,0.874
mm_,1,emo_fac,86,fre,valid,fre,fre99m38.avi,,9,9m,3823.744,4.500,,99,false alarm,0.886,e,0.886
mm_,1,emo_fac,48,ekl,valid,ekl,ekl99w12.avi,,9,9w,3850.254,4.500,,0,false alarm,0.554,f,0.554
mm_,1,emo_fac,153,ekl,valid,ekl,ekl99w14.avi,,9,9w,3876.856,4.500,,0,false alarm,0.902,f,0.902
mm_,1,emo_fac,110,ekl,valid,ekl,ekl99m49.avi,,9,9m,3903.733,4.500,,0,false alarm,1.061,f,1.061
mm_,1,emo_fac,50,ekl,invalid,fre,fre99m38.avi,,9,9m,3929.978,4.500,,0,false alarm,0.504,f,0.504
mm_,1,emo_fac,1,ekl,valid,ekl,ekl99w14.avi,,9,9w,3955.336,4.500,,99,false alarm,0.896,e,0.896
mm_,1,emo_fac,66,fre,valid,fre,fre99w16.avi,,9,9w,3981.936,4.500,,0,false alarm,0.783,f,0.783
mm_,1,emo_fac,53,fre,valid,fre,fre99w22.avi,,9,9w,4008.776,4.500,,99,false alarm,0.909,e,0.909
mm_,1,emo_fac,61,ekl,valid,ekl,ekl99w19.avi,,9,9w,4034.949,4.500,,99,false alarm,0.625,e,0.625
mm_,1,emo_fac,94,fre,invalid,ekl,ekl99m33.avi,,9,9m,4059.879,4.500,,0,false alarm,0.524,f,0.524
mm_,1,emo_fac,44,fre,valid,fre,fre99m03.avi,,9,9m,4085.064,4.500,,0,false alarm,0.832,f,0.832
mm_,1,emo_fac,56,ekl,invalid,fre,fre99m33.avi,,9,9m,4112.122,4.500,,1,false alarm,1.012,j,1.012
mm_,1,emo_fac,15,ekl,valid,ekl,ekl99m28.avi,,9,9m,4139.076,4.500,,0,false alarm,0.870,f,0.870
mm_,1,emo_fac,134,ekl,valid,ekl,ekl99m03.avi,,9,9m,4165.201,4.500,,0,false alarm,0.563,f,0.563
mm_,1,emo_fac,160,fre,invalid,ekl,ekl99m38.avi,,9,9m,4191.857,4.500,,0,false alarm,0.677,f,0.677
mm_,1,emo_fac,72,fre,valid,fre,fre99m28.avi,,9,9m,4218.577,4.500,,0,false alarm,0.933,f,0.933
mm_,1,emo_fac,116,ekl,valid,ekl,ekl99m46.avi,,9,9m,4247.826,4.500,,1,false alarm,0.931,j,0.931
mm_,1,emo_fac,17,ekl,invalid,fre,fre99m36.avi,,9,9m,4273.586,4.500,,99,false alarm,0.533,e,0.533
subjid,session,block,trialno,texpr,validity,pexpr,stimf,mov,sex,id,onset,dur,corr_resp,subj_resp,accuracy,rt,autoresp,autort
mm_,1,emo_fac,25,ekl,valid,ekl,ekl99m25.avi,,9,9m,6.824,4.500,,0,false alarm,1.027,f,1.027
mm_,1,emo_fac,128,fre,valid,fre,fre99w37.avi,,9,9w,31.995,4.500,,0,false alarm,0.652,f,0.652
mm_,1,emo_fac,137,ekl,valid,ekl,ekl99m71.avi,,9,9m,58.522,4.500,,99,false alarm,1.222,e,1.222
mm_,1,emo_fac,126,fre,valid,fre,fre99w19.avi,,9,9w,83.803,4.500,,1,false alarm,1.181,j,1.181
mm_,1,emo_fac,130,ekl,valid,ekl,ekl99m71.avi,,9,9m,109.533,4.500,,1,false alarm,1.196,j,1.196
mm_,1,emo_fac,117,fre,valid,fre,fre99w16.avi,,9,9w,136.127,4.500,,0,false alarm,1.061,f,1.061
mm_,1,emo_fac,97,fre,valid,fre,fre99w32.avi,,9,9w,162.805,4.500,,0,false alarm,0.965,f,0.965
mm_,1,emo_fac,33,ekl,invalid,fre,fre99m33.avi,,9,9m,192.291,4.500,,99,false alarm,1.148,e,1.148
mm_,1,emo_fac,93,ekl,valid,ekl,ekl99w02.avi,,9,9w,217.954,4.500,,99,false alarm,0.784,e,0.784
mm_,1,emo_fac,122,ekl,invalid,fre,fre99m33.avi,,9,9m,244.588,4.500,,99,false alarm,0.764,e,0.764
mm_,1,emo_fac,99,fre,valid,fre,fre99w22.avi,,9,9w,271.116,4.500,,0,false alarm,0.958,f,0.958
mm_,1,emo_fac,147,ekl,valid,ekl,ekl99w26.avi,,9,9w,300.989,4.500,,1,false alarm,1.113,j,1.113
mm_,1,emo_fac,118,ekl,invalid,fre,fre99m28.avi,,9,9m,327.906,4.500,,1,false alarm,0.775,j,0.775
mm_,1,emo_fac,103,ekl,invalid,fre,fre99m07.avi,,9,9m,354.813,4.500,,1,false alarm,0.903,j,0.903
mm_,1,emo_fac,54,ekl,valid,ekl,ekl99w02.avi,,9,9w,381.083,4.500,,99,false alarm,0.940,e,0.940
mm_,1,emo_fac,50,fre,valid,fre,fre99w14.avi,,9,9w,409.874,4.500,,0,false alarm,1.296,f,1.296
mm_,1,emo_fac,48,ekl,valid,ekl,ekl99w56.avi,,9,9w,436.271,4.500,,1,false alarm,1.026,j,1.026
mm_,1,emo_fac,3,ekl,invalid,fre,fre99m07.avi,,9,9m,462.518,4.500,,0,false alarm,0.566,f,0.566
mm_,1,emo_fac,60,fre,valid,fre,fre99m71.avi,,9,9m,487.711,4.500,,99,false alarm,1.269,e,1.269
mm_,1,emo_fac,90,fre,valid,fre,fre99w04.avi,,9,9w,518.789,4.500,,99,false alarm,0.585,e,0.585
mm_,1,emo_fac,55,fre,invalid,ekl,ekl99m10.avi,,9,9m,544.203,4.500,,0,false alarm,0.985,f,0.985
mm_,1,emo_fac,7,ekl,valid,ekl,ekl99w61.avi,,9,9w,569.469,4.500,,0,false alarm,0.909,f,0.909
mm_,1,emo_fac,5,fre,invalid,ekl,ekl99m07.avi,,9,9m,597.633,4.500,,1,false alarm,1.228,j,1.228
mm_,1,emo_fac,92,fre,valid,fre,fre99w12.avi,,9,9w,627.735,4.500,,1,false alarm,1.027,j,1.027
mm_,1,emo_fac,116,fre,valid,fre,fre99w31.avi,,9,9w,654.575,4.500,,1,false alarm,1.072,j,1.072
mm_,1,emo_fac,133,ekl,valid,ekl,ekl99w56.avi,,9,9w,680.981,4.500,,0,false alarm,0.842,f,0.842
mm_,1,emo_fac,104,fre,valid,fre,fre99m71.avi,,9,9m,707.821,4.500,,0,false alarm,1.093,f,1.093
mm_,1,emo_fac,27,fre,valid,fre,fre99w32.avi,,9,9w,736.478,4.500,,0,false alarm,1.158,f,1.158
mm_,1,emo_fac,136,fre,invalid,ekl,ekl99m25.avi,,9,9m,762.842,4.500,,99,false alarm,0.882,e,0.882
mm_,1,emo_fac,58,fre,valid,fre,fre99w32.avi,,9,9w,789.457,4.500,,1,false alarm,1.125,j,1.125
mm_,1,emo_fac,62,fre,invalid,ekl,ekl99m46.avi,,9,9m,816.589,4.500,,0,false alarm,1.053,f,1.053
mm_,1,emo_fac,4,ekl,valid,ekl,ekl99w08.avi,,9,9w,845.914,4.500,,1,false alarm,0.779,j,0.779
mm_,1,emo_fac,143,ekl,valid,ekl,ekl99m07.avi,,9,9m,871.081,4.500,,0,false alarm,0.706,f,0.706
mm_,1,emo_fac,76,ekl,valid,ekl,ekl99w19.avi,,9,9w,897.521,4.500,,1,false alarm,0.610,j,0.610
mm_,1,emo_fac,81,fre,invalid,ekl,ekl99m25.avi,,9,9m,922.769,4.500,,0,false alarm,0.739,f,0.739
mm_,1,emo_fac,119,fre,valid,fre,fre99w01.avi,,9,9w,951.614,4.500,,0,false alarm,0.849,f,0.849
mm_,1,emo_fac,11,ekl,valid,ekl,ekl99w18.avi,,9,9w,978.027,4.500,,1,false alarm,0.996,j,0.996
mm_,1,emo_fac,87,ekl,invalid,fre,fre99m09.avi,,9,9m,1004.431,4.500,,1,false alarm,0.735,j,0.735
mm_,1,emo_fac,127,fre,valid,fre,fre99m49.avi,,9,9m,1030.965,4.500,,99,false alarm,1.117,e,1.117
mm_,1,emo_fac,38,ekl,valid,ekl,ekl99m03.avi,,9,9m,1060.717,4.500,,99,false alarm,1.125,e,1.125
mm_,1,emo_fac,83,ekl,valid,ekl,ekl99w02.avi,,9,9w,1085.784,4.500,,1,false alarm,1.225,j,1.225
mm_,1,emo_fac,57,ekl,invalid,fre,fre99m71.avi,,9,9m,1111.167,4.500,,1,false alarm,0.808,j,0.808
mm_,1,emo_fac,154,fre,invalid,ekl,ekl99m09.avi,,9,9m,1138.090,4.500,,0,false alarm,0.742,f,0.742
mm_,1,emo_fac,121,fre,valid,fre,fre99m28.avi,,9,9m,1164.605,4.500,,0,false alarm,0.832,f,0.832
mm_,1,emo_fac,47,fre,valid,fre,fre99w18.avi,,9,9w,1191.342,4.500,,1,false alarm,0.782,j,0.782
mm_,1,emo_fac,22,fre,invalid,ekl,ekl99m71.avi,,9,9m,1217.608,4.500,,0,false alarm,1.174,f,1.174
mm_,1,emo_fac,13,ekl,invalid,fre,fre99m38.avi,,9,9m,1244.421,4.500,,1,false alarm,1.098,j,1.098
mm_,1,emo_fac,108,ekl,valid,ekl,ekl99w58.avi,,9,9w,1271.227,4.500,,0,false alarm,1.071,f,1.071
mm_,1,emo_fac,53,ekl,invalid,fre,fre99m23.avi,,9,9m,1297.292,4.500,,1,false alarm,0.602,j,0.602
mm_,1,emo_fac,74,fre,invalid,ekl,ekl99m20.avi,,9,9m,1322.824,4.500,,0,false alarm,0.814,f,0.814
mm_,1,emo_fac,15,fre,valid,fre,fre99m23.avi,,9,9m,1349.455,4.500,,0,false alarm,0.924,f,0.924
mm_,1,emo_fac,34,fre,valid,fre,fre99m30.avi,,9,9m,1376.121,4.500,,1,false alarm,0.876,j,0.876
mm_,1,emo_fac,21,ekl,valid,ekl,ekl99w02.avi,,9,9w,1402.587,4.500,,1,false alarm,1.148,j,1.148
mm_,1,emo_fac,35,ekl,valid,ekl,ekl99m23.avi,,9,9m,1427.423,4.500,,0,false alarm,1.073,f,1.073
mm_,1,emo_fac,69,fre,valid,fre,fre99w18.avi,,9,9w,1452.641,4.500,,99,false alarm,1.028,e,1.028
mm_,1,emo_fac,6,ekl,valid,ekl,ekl99m33.avi,,9,9m,1479.553,4.500,,1,false alarm,0.880,j,0.880
mm_,1,emo_fac,19,ekl,valid,ekl,ekl99m38.avi,,9,9m,1506.080,4.500,,99,false alarm,0.938,e,0.938
mm_,1,emo_fac,20,ekl,valid,ekl,ekl99w22.avi,,9,9w,1532.889,4.500,,99,false alarm,0.877,e,0.877
mm_,1,emo_fac,77,fre,valid,fre,fre99m20.avi,,9,9m,1559.600,4.500,,99,false alarm,0.920,e,0.920
mm_,1,emo_fac,132,ekl,valid,ekl,ekl99m49.avi,,9,9m,1586.128,4.500,,1,false alarm,0.677,j,0.677
mm_,1,emo_fac,1,ekl,valid,ekl,ekl99w26.avi,,9,9w,1612.579,4.500,,1,false alarm,0.940,j,0.940
mm_,1,emo_fac,88,ekl,valid,ekl,ekl99m71.avi,,9,9m,1637.634,4.500,,0,false alarm,1.048,f,1.048
mm_,1,emo_fac,160,fre,invalid,ekl,ekl99m24.avi,,9,9m,1664.547,4.500,,0,false alarm,0.457,f,0.457
mm_,1,emo_fac,84,fre,valid,fre,fre99m09.avi,,9,9m,1690.901,4.500,,99,false alarm,1.037,e,1.037
mm_,1,emo_fac,10,fre,valid,fre,fre99w08.avi,,9,9w,1717.548,4.500,,99,false alarm,0.870,e,0.870
mm_,1,emo_fac,44,ekl,valid,ekl,ekl99w12.avi,,9,9w,1744.679,4.500,,0,false alarm,1.089,f,1.089
mm_,1,emo_fac,102,ekl,valid,ekl,ekl99m20.avi,,9,9m,1771.265,4.500,,1,false alarm,0.861,j,0.861
mm_,1,emo_fac,156,fre,valid,fre,fre99m38.avi,,9,9m,1797.499,4.500,,99,false alarm,0.643,e,0.643
mm_,1,emo_fac,112,fre,valid,fre,fre99w61.avi,,9,9w,1826.265,4.500,,1,false alarm,1.478,j,1.478
mm_,1,emo_fac,18,fre,valid,fre,fre99m33.avi,,9,9m,1852.946,4.500,,1,false alarm,1.273,j,1.273
mm_,1,emo_fac,36,ekl,invalid,fre,fre99m30.avi,,9,9m,1879.370,4.500,,1,false alarm,1.207,j,1.207
mm_,1,emo_fac,40,ekl,invalid,fre,fre99m71.avi,,9,9m,1905.985,4.500,,99,false alarm,0.852,e,0.852
mm_,1,emo_fac,37,fre,valid,fre,fre99m30.avi,,9,9m,1934.509,4.500,,0,false alarm,0.605,f,0.605
mm_,1,emo_fac,39,ekl,valid,ekl,ekl99m21.avi,,9,9m,1960.912,4.500,,0,false alarm,0.977,f,0.977
mm_,1,emo_fac,80,ekl,invalid,fre,fre99m38.avi,,9,9m,1987.678,4.500,,99,false alarm,0.605,e,0.605
mm_,1,emo_fac,135,fre,valid,fre,fre99w18.avi,,9,9w,2014.176,4.500,,1,false alarm,0.581,j,0.581
mm_,1,emo_fac,111,fre,valid,fre,fre99m33.avi,,9,9m,2043.353,4.500,,0,false alarm,1.230,f,1.230
mm_,1,emo_fac,152,ekl,valid,ekl,ekl99m10.avi,,9,9m,2069.402,4.500,,0,false alarm,0.841,f,0.841
mm_,1,emo_fac,24,ekl,valid,ekl,ekl99m23.avi,,9,9m,2095.931,4.500,,0,false alarm,1.304,f,1.304
mm_,1,emo_fac,72,ekl,valid,ekl,ekl99m46.avi,,9,9m,2122.571,4.500,,99,false alarm,0.833,e,0.833
mm_,1,emo_fac,67,ekl,valid,ekl,ekl99w58.avi,,9,9w,2151.993,4.500,,0,false alarm,1.054,f,1.054
mm_,1,emo_fac,148,ekl,valid,ekl,ekl99w27.avi,,9,9w,2177.780,4.500,,99,false alarm,0.727,e,0.727
mm_,1,emo_fac,129,fre,invalid,ekl,ekl99m09.avi,,9,9m,2204.440,4.500,,0,false alarm,1.279,f,1.279
mm_,1,emo_fac,106,fre,valid,fre,fre99m21.avi,,9,9m,2230.873,4.500,,99,false alarm,0.885,e,0.885
mm_,1,emo_fac,140,ekl,valid,ekl,ekl99w31.avi,,9,9w,2260.658,4.500,,1,false alarm,0.980,j,0.980
mm_,1,emo_fac,138,fre,valid,fre,fre99w22.avi,,9,9w,2285.991,4.500,,0,false alarm,0.890,f,0.890
mm_,1,emo_fac,46,ekl,invalid,fre,fre99m20.avi,,9,9m,2312.764,4.500,,99,false alarm,1.093,e,1.093
mm_,1,emo_fac,29,ekl,valid,ekl,ekl99m49.avi,,9,9m,2339.550,4.500,,0,false alarm,0.888,f,0.888
mm_,1,emo_fac,61,ekl,valid,ekl,ekl99m24.avi,,9,9m,2370.190,4.500,,1,false alarm,0.707,j,0.707
mm_,1,emo_fac,144,fre,valid,fre,fre99m28.avi,,9,9m,2395.924,4.500,,99,false alarm,1.068,e,1.068
mm_,1,emo_fac,70,ekl,valid,ekl,ekl99w01.avi,,9,9w,2420.729,4.500,,1,false alarm,1.009,j,1.009
mm_,1,emo_fac,145,fre,invalid,ekl,ekl99m71.avi,,9,9m,2445.858,4.500,,99,false alarm,0.617,e,0.617
mm_,1,emo_fac,96,fre,valid,fre,fre99m07.avi,,9,9m,2475.596,4.500,,1,false alarm,0.592,j,0.592
mm_,1,emo_fac,28,ekl,valid,ekl,ekl99m28.avi,,9,9m,2500.800,4.500,,0,false alarm,0.758,f,0.758
mm_,1,emo_fac,125,ekl,valid,ekl,ekl99w08.avi,,9,9w,2526.113,4.500,,99,false alarm,0.675,e,0.675
mm_,1,emo_fac,73,fre,valid,fre,fre99w26.avi,,9,9w,2552.790,4.500,,99,false alarm,1.049,e,1.049
mm_,1,emo_fac,86,fre,valid,fre,fre99m05.avi,,9,9m,2579.729,4.500,,99,false alarm,0.892,e,0.892
mm_,1,emo_fac,31,ekl,invalid,fre,fre99m21.avi,,9,9m,2605.964,4.500,,99,false alarm,0.989,e,0.989
mm_,1,emo_fac,158,ekl,valid,ekl,ekl99m33.avi,,9,9m,2632.082,4.500,,0,false alarm,0.615,f,0.615
mm_,1,emo_fac,100,fre,invalid,ekl,ekl99m03.avi,,9,9m,2658.663,4.500,,99,false alarm,1.072,e,1.072
mm_,1,emo_fac,149,fre,valid,fre,fre99w02.avi,,9,9w,2684.515,4.500,,0,false alarm,0.493,f,0.493
mm_,1,emo_fac,26,fre,invalid,ekl,ekl99m24.avi,,9,9m,2711.280,4.500,,1,false alarm,0.675,j,0.675
mm_,1,emo_fac,45,ekl,valid,ekl,ekl99w22.avi,,9,9w,2737.812,4.500,,0,false alarm,0.729,f,0.729
mm_,1,emo_fac,153,fre,valid,fre,fre99m24.avi,,9,9m,2764.450,4.500,,99,false alarm,0.996,e,0.996
mm_,1,emo_fac,134,fre,valid,fre,fre99w57.avi,,9,9w,2791.209,4.500,,0,false alarm,0.756,f,0.756
mm_,1,emo_fac,12,fre,valid,fre,fre99w58.avi,,9,9w,2817.584,4.500,,1,false alarm,1.008,j,1.008
mm_,1,emo_fac,107,fre,valid,fre,fre99m25.avi,,9,9m,2843.211,4.500,,1,false alarm,0.618,j,0.618
mm_,1,emo_fac,142,fre,invalid,ekl,ekl99m25.avi,,9,9m,2869.912,4.500,,99,false alarm,1.037,e,1.037
mm_,1,emo_fac,32,fre,valid,fre,fre99w57.avi,,9,9w,2896.074,4.500,,0,false alarm,1.026,f,1.026
mm_,1,emo_fac,115,ekl,valid,ekl,ekl99w04.avi,,9,9w,2922.459,4.500,,1,false alarm,0.704,j,0.704
mm_,1,emo_fac,150,fre,valid,fre,fre99m46.avi,,9,9m,2947.582,4.500,,99,false alarm,0.477,e,0.477
mm_,1,emo_fac,65,fre,valid,fre,fre99m30.avi,,9,9m,2972.333,4.500,,1,false alarm,0.874,j,0.874
mm_,1,emo_fac,120,fre,valid,fre,fre99m05.avi,,9,9m,2997.451,4.500,,1,false alarm,0.489,j,0.489
mm_,1,emo_fac,23,fre,invalid,ekl,ekl99m38.avi,,9,9m,3024.415,4.500,,0,false alarm,1.392,f,1.392
mm_,1,emo_fac,71,ekl,valid,ekl,ekl99m36.avi,,9,9m,3050.300,4.500,,0,false alarm,1.025,f,1.025
mm_,1,emo_fac,78,fre,valid,fre,fre99w27.avi,,9,9w,3075.708,4.500,,0,false alarm,0.700,f,0.700
mm_,1,emo_fac,131,fre,invalid,ekl,ekl99m21.avi,,9,9m,3102.425,4.500,,1,false alarm,0.830,j,0.830
mm_,1,emo_fac,151,ekl,valid,ekl,ekl99m24.avi,,9,9m,3135.723,4.500,,1,false alarm,0.907,j,0.907
mm_,1,emo_fac,43,fre,valid,fre,fre99m25.avi,,9,9m,3161.089,4.500,,1,false alarm,1.225,j,1.225
mm_,1,emo_fac,146,ekl,valid,ekl,ekl99m05.avi,,9,9m,3187.388,4.500,,1,false alarm,0.985,j,0.985
mm_,1,emo_fac,14,ekl,invalid,fre,fre99m30.avi,,9,9m,3212.854,4.500,,99,false alarm,0.904,e,0.904
mm_,1,emo_fac,66,ekl,valid,ekl,ekl99m25.avi,,9,9m,3244.113,4.500,,1,false alarm,0.934,j,0.934
mm_,1,emo_fac,8,ekl,invalid,fre,fre99m03.avi,,9,9m,3269.786,4.500,,0,false alarm,1.082,f,1.082
mm_,1,emo_fac,110,fre,valid,fre,fre99m15.avi,,9,9m,3295.907,4.500,,99,false alarm,1.113,e,1.113
mm_,1,emo_fac,157,ekl,valid,ekl,ekl99m46.avi,,9,9m,3322.862,4.500,,0,false alarm,1.123,f,1.123
mm_,1,emo_fac,105,ekl,invalid,fre,fre99m28.avi,,9,9m,3353.991,4.500,,1,false alarm,1.194,j,1.194
mm_,1,emo_fac,89,ekl,valid,ekl,ekl99w16.avi,,9,9w,3379.195,4.500,,0,false alarm,1.128,f,1.128
mm_,1,emo_fac,159,ekl,valid,ekl,ekl99m36.avi,,9,9m,3404.528,4.500,,1,false alarm,0.593,j,0.593
mm_,1,emo_fac,16,fre,valid,fre,fre99m21.avi,,9,9m,3433.115,4.500,,0,false alarm,1.020,f,1.020
mm_,1,emo_fac,113,fre,valid,fre,fre99w26.avi,,9,9w,3462.594,4.500,,1,false alarm,1.030,j,1.030
mm_,1,emo_fac,82,ekl,valid,ekl,ekl99w32.avi,,9,9w,3489.584,4.500,,99,false alarm,0.822,e,0.822
mm_,1,emo_fac,139,ekl,invalid,fre,fre99m09.avi,,9,9m,3515.549,4.500,,0,false alarm,1.115,f,1.115
mm_,1,emo_fac,94,ekl,valid,ekl,ekl99m07.avi,,9,9m,3540.537,4.500,,1,false alarm,0.923,j,0.923
mm_,1,emo_fac,51,fre,valid,fre,fre99w26.avi,,9,9w,3568.186,4.500,,99,false alarm,0.968,e,0.968
mm_,1,emo_fac,85,ekl,invalid,fre,fre99m20.avi,,9,9m,3594.195,4.500,,0,false alarm,0.572,f,0.572
mm_,1,emo_fac,68,fre,valid,fre,fre99m28.avi,,9,9m,3619.294,4.500,,1,false alarm,0.499,j,0.499
mm_,1,emo_fac,59,fre,valid,fre,fre99m36.avi,,9,9m,3646.047,4.500,,99,false alarm,1.290,e,1.290
mm_,1,emo_fac,101,fre,valid,fre,fre99m47.avi,,9,9m,3677.384,4.500,,0,false alarm,0.800,f,0.800
mm_,1,emo_fac,2,fre,valid,fre,fre99m10.avi,,9,9m,3702.363,4.500,,99,false alarm,0.948,e,0.948
mm_,1,emo_fac,141,ekl,valid,ekl,ekl99w37.avi,,9,9w,3727.517,4.500,,99,false alarm,0.994,e,0.994
mm_,1,emo_fac,49,fre,valid,fre,fre99w56.avi,,9,9w,3754.562,4.500,,99,false alarm,0.671,e,0.671
mm_,1,emo_fac,9,fre,valid,fre,fre99w26.avi,,9,9w,3785.687,4.500,,1,false alarm,0.776,j,0.776
mm_,1,emo_fac,75,ekl,invalid,fre,fre99m25.avi,,9,9m,3811.139,4.500,,0,false alarm,0.830,f,0.830
mm_,1,emo_fac,98,ekl,valid,ekl,ekl99w37.avi,,9,9w,3838.092,4.500,,99,false alarm,0.937,e,0.937
mm_,1,emo_fac,30,ekl,valid,ekl,ekl99w12.avi,,9,9w,3864.633,4.500,,0,false alarm,0.679,f,0.679
mm_,1,emo_fac,79,ekl,valid,ekl,ekl99m15.avi,,9,9m,3894.737,4.500,,1,false alarm,1.222,j,1.222
mm_,1,emo_fac,124,fre,valid,fre,fre99m49.avi,,9,9m,3920.987,4.500,,0,false alarm,1.026,f,1.026
mm_,1,emo_fac,109,fre,invalid,ekl,ekl99m36.avi,,9,9m,3947.635,4.500,,0,false alarm,0.934,f,0.934
mm_,1,emo_fac,114,fre,invalid,ekl,ekl99m36.avi,,9,9m,3974.446,4.500,,99,false alarm,1.011,e,1.011
mm_,1,emo_fac,52,fre,valid,fre,fre99w12.avi,,9,9w,4003.901,4.500,,99,false alarm,1.102,e,1.102
mm_,1,emo_fac,42,ekl,valid,ekl,ekl99m30.avi,,9,9m,4029.389,4.500,,99,false alarm,1.055,e,1.055
mm_,1,emo_fac,17,fre,invalid,ekl,ekl99m30.avi,,9,9m,4055.900,4.500,,99,false alarm,0.960,e,0.960
mm_,1,emo_fac,41,ekl,valid,ekl,ekl99w61.avi,,9,9w,4082.445,4.500,,99,false alarm,0.938,e,0.938
mm_,1,emo_fac,64,ekl,valid,ekl,ekl99m09.avi,,9,9m,4112.374,4.500,,99,false alarm,0.553,e,0.553
mm_,1,emo_fac,91,ekl,valid,ekl,ekl99w14.avi,,9,9w,4137.694,4.500,,0,false alarm,1.263,f,1.263
mm_,1,emo_fac,56,ekl,valid,ekl,ekl99w57.avi,,9,9w,4164.658,4.500,,0,false alarm,0.598,f,0.598
mm_,1,emo_fac,155,fre,valid,fre,fre99m03.avi,,9,9m,4191.022,4.500,,99,false alarm,0.642,e,0.642
mm_,1,emo_fac,63,fre,valid,fre,fre99w22.avi,,9,9w,4221.418,4.500,,1,false alarm,1.023,j,1.023
mm_,1,emo_fac,95,fre,invalid,ekl,ekl99m10.avi,,9,9m,4247.852,4.500,,99,false alarm,0.617,e,0.617
mm_,1,emo_fac,123,ekl,valid,ekl,ekl99m47.avi,,9,9m,4274.425,4.500,,99,false alarm,1.152,e,1.152
